['Minnesota_Vikings', '13', '7', '7', '3', nan, '30', 'Detroit_Lions', '0', '10', '6', '7', nan, '23']
['Los_Angeles_Chargers', '0', '3', '13', '12', nan, '28', 'Dallas_Cowboys', '0', '0', '0', '6', nan, '6']
['New_York_Giants', '0', '3', '7', '0', nan, '10', 'Washington_Redskins', '0', '3', '7', '10', nan, '20']
['Chicago_Bears', '0', '0', '3', '0', nan, '3', 'Philadelphia_Eagles', '7', '17', '0', '7', nan, '31']
['Carolina_Panthers', '3', '9', '6', '17', nan, '35', 'New_York_Jets', '3', '7', '7', '10', nan, '27']
['Miami_Dolphins', '0', '10', '0', '7', nan, '17', 'New_England_Patriots', '14', '7', '7', '7', nan, '35']
['Buffalo_Bills', '7', '6', '3', '0', nan, '16', 'Kansas_City_Chiefs', '0', '3', '7', '0', nan, '10']
['Tennessee_Titans', '6', '0', '7', '7', nan, '20', 'Indianapolis_Colts', '0', '13', '3', '0', nan, '16']
['Cleveland_Browns', '3', '3', '3', '7', nan, '16', 'Cincinnati_Bengals', '7', '9', '7', '7', nan, '30']
['Tampa_Bay_Buccaneers', '3', '3', '7', '7', nan, '20', 'Atlanta_Falcons', '3', '17', '7', '7', nan, '34']
['Seattle_Seahawks', '0', '7', '7', '10', nan, '24', 'San_Francisco_49ers', '0', '3', '3', '7', nan, '13']
['Denver_Broncos', '0', '0', '0', '14', nan, '14', 'Oakland_Raiders', '0', '14', '7', '0', nan, '21']
['Jacksonville_Jaguars', '0', '3', '7', '14', nan, '24', 'Arizona_Cardinals', '3', '10', '3', '11', nan, '27']
['New_Orleans_Saints', '7', '3', '0', '10', nan, '20', 'Los_Angeles_Rams', '10', '7', '3', '6', nan, '26']
['Green_Bay_Packers', '14', '0', '7', '7', nan, '28', 'Pittsburgh_Steelers', '6', '8', '7', '10', nan, '31']
['Houston_Texans', '7', '3', '3', '3', nan, '16', 'Baltimore_Ravens', '0', '17', '0', '6', nan, '23']
['Washington_Redskins', '0', '7', '0', '7', nan, '14', 'Dallas_Cowboys', '0', '17', '0', '21', nan, '38']
['Detroit_Lions', '0', '0', '13', '7', nan, '20', 'Baltimore_Ravens', '3', '17', '0', '24', nan, '44']
['Houston_Texans', '3', '7', '0', '3', nan, '13', 'Tennessee_Titans', '0', '10', '7', '7', nan, '24']
